"","Mass","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class","delGcox0PerCmol","delGcoxPerCmol","lamO20","lamO2","delGd0","delGd","n.mf" 
"C27H36O15",599.1981029,27,36,15,0,0,0,0,0,"CHO","Lignin",600.2053794,0.068456884,-1,0,0.128205128,10,-5,-5,66.63333333,598.529033,0.470967023,-0.222222222,0.555555556,1.333333333,0,0,NA,"Lignin","Lignin","Other",66.6333333333333,-142.014515299495,0.0411256266106427,0.0349526001460309,1799.1,-3834.39191308636,2
"C27H36O16",615.1930099,27,36,16,0,0,0,0,0,"CHO","Lignin",616.2002863,0.079158159,-1,0,0.105263158,10,-6,-6,64.52222222,614.5060799,0.493920146,-0.148148148,0.592592593,1.333333333,0,0,NA,"Lignin","Lignin","Other",64.5222222222222,-141.166082458367,0.0424123128206302,0.0355266803548582,1742.1,-3811.48422637592,2
"C27H36O2NS2P",500.1853965,27,36,2,1,0,2,1,0,"CHONSP","UnsatHC",501.1926729,-0.330480917,-1,0.238095238,0.272727273,11,9,5,91.96666667,499.626885,0.373115019,-1.111111111,0.074074074,1.333333333,0.037037037,0.037037037,1,"Unsat Hydrocarbon","Unsat Hydrocarbon","Lipid",91.9666666666667,-156.635025321384,0.0268503547459393,0.023999947788619,2483.1,-4229.14568367737,1
"C27H36O7",471.2387072,27,36,7,0,0,0,0,0,"CHO","Lignin",472.2459837,0.253699761,2,0.15,0.276595745,10,3,3,83.52222222,470.7125179,0.287482116,-0.814814815,0.259259259,1.333333333,0,0,NA,"Other","Lignin","Other",83.5222222222222,-148.801978028516,0.0303657783982102,0.0276084207074574,2255.1,-4017.65340676992,2
"C27H36O8",487.2337958,27,36,8,0,0,0,0,0,"CHO","Lignin",488.2410723,-0.110842552,3,0.105263158,0.260869565,10,2,2,81.41111111,486.6897462,0.310253826,-0.740740741,0.296296296,1.333333333,0,0,NA,"Lignin","Lignin","Other",81.4111111111111,-147.953545187388,0.031305926619159,0.028443437336833,2198.1,-3994.74572005947,1
"C27H36O9",503.2285615,27,36,9,0,0,0,0,0,"CHO","Lignin",504.235838,0.187997698,-1,0.055555556,0.244444444,10,1,1,79.3,502.666652,0.333348015,-0.666666667,0.333333333,1.333333333,0,0,NA,"Lignin","Lignin","Other",79.3,-147.10511234626,0.0322726725893224,0.0293003078433844,2141.1,-3971.83803334903,2
"C27H37O10P",551.2052511,27,37,10,0,0,0,1,0,"CHOP","Lignin",552.2125275,-0.16954386,-1,0,0.19047619,10,0,-1,83.52222222,550.5897704,0.410229632,-0.814814815,0.37037037,1.37037037,0,0.037037037,0,"Lignin","Lignin","Lipid",83.5222222222222,-151.761521980754,0.0303657783982102,0.0272607470948566,2255.1,-4097.56109348036,1
"C27H37O12P",583.1952442,27,37,12,0,0,0,1,0,"CHOP","Lignin",584.2025206,-0.440724325,-1,0,0.15,10,-2,-3,79.3,582.5440431,0.455956851,-0.666666667,0.444444444,1.37037037,0,0.037037037,0,"Lignin","Lignin","Lipid",79.3,-150.064656298499,0.0322726725893224,0.0289342491330928,2141.1,-4051.74572005947,1
"C27H37O13N",582.218928,27,37,13,1,0,0,0,0,"CHON","Lignin",583.2262045,0.489986173,-1,0,0.128205128,10,-3,-4,68.74444444,581.5688172,0.431182816,-0.296296296,0.481481481,1.37037037,0.037037037,0,NA,"Lignin","Lignin","Other",68.7444444444445,-141.383176164503,0.0375478804968699,0.034155942881752,1856.1,-3817.34575644158,2
"C27H37O13P",599.1901116,27,37,13,0,0,0,1,0,"CHOP","Lignin",600.1973881,-0.35043013,-1,0,0.128205128,10,-3,-4,77.18888889,598.5210506,0.478949386,-0.592592593,0.481481481,1.37037037,0,0.037037037,0,"Lignin","Lignin","Lipid",77.1888888888889,-149.216223457371,0.0332671612201138,0.0298040985229898,2084.1,-4028.83803334903,1
"C27H37O17N4P",719.1818672,27,37,17,4,0,0,1,0,"CHONP","Lignin",720.1891437,-0.015781332,-1,0,0,12,-5,-10,56.07777778,718.3788223,0.621177705,0.148148148,0.62962963,1.37037037,0.148148148,0.037037037,4,"Lignin;Amino Sugar","Lignin","Other",56.0777777777778,-134.812807141618,0.0432435277512856,0.0376128502899017,1514.1,-3639.94579282369,1
"C27H37O7S2P",567.1644412,27,37,7,0,0,2,1,0,"CHOSP","Lignin",568.1717177,0.200224091,-1,0,0.170731707,10,3,0,85.63333333,566.5311403,0.468859678,-0.888888889,0.259259259,1.37037037,0,0.037037037,0,"Other","Lignin","Lipid",85.6333333333333,-155.56949877412,0.029451145159294,0.026120021743582,2312.1,-4200.37646690125,2
"C27H37O8S2P",583.1593466,27,37,8,0,0,2,1,0,"CHOSP","Lignin",584.166623,0.21060921,-1,0,0.15,10,2,-1,83.52222222,582.5081856,0.491814379,-0.814814815,0.296296296,1.37037037,0,0.037037037,0,"Lignin","Lignin","Lipid",83.5222222222222,-154.721065932993,0.0303657783982102,0.0269167931658094,2255.1,-4177.46878019081,1
"C27H38O10",521.2390738,27,38,10,0,0,0,0,0,"CHO","Lignin",522.2463503,0.281822593,-1,0,0.181818182,9,-1,-1,79.3,520.6570536,0.342946413,-0.666666667,0.37037037,1.407407407,0,0,NA,"Lignin","Lignin","Other",79.3,-147.10511234626,0.0322726725893224,0.0293003078433844,2141.1,-3971.83803334903,2
"C27H38O11",537.2342192,27,38,11,0,0,0,0,0,"CHO","Lignin",538.2414957,-0.155341716,-1,0,0.162790698,9,-2,-2,77.18888889,536.6343387,0.365661321,-0.592592593,0.407407407,1.407407407,0,0,NA,"Lignin","Lignin","Other",77.1888888888889,-146.256679505133,0.0332671612201138,0.0301799015353065,2084.1,-3948.93034663858,2
"C27H38O12",553.2288832,27,38,12,0,0,0,0,0,"CHO","Lignin",554.2361596,0.301399322,-1,0,0.142857143,9,-3,-3,75.07777778,552.6111429,0.388857142,-0.518518519,0.444444444,1.407407407,0,0,NA,"Lignin","Lignin","Other",75.0777777777778,-145.408246664005,0.0342906040904541,0.0310831344463836,2027.1,-3926.02265992814,2
"C27H38O13",569.223732,27,38,13,0,0,0,0,0,"CHO","Lignin",570.2310085,0.408287291,-1,0,0.12195122,9,-4,-4,72.96666667,568.5881317,0.411868282,-0.444444444,0.481481481,1.407407407,0,0,NA,"Lignin","Lignin","Other",72.9666666666667,-144.559813822878,0.0353442843709671,0.0320109725181441,1970.1,-3903.1149732177,3
"C27H38O14",585.2190128,27,38,14,0,0,0,0,0,"CHO","Lignin",586.2262892,-0.227398265,-1,0,0.1,9,-5,-5,70.85555556,584.565552,0.434448009,-0.37037037,0.518518519,1.407407407,0,0,NA,"Lignin","Lignin","Other",70.8555555555556,-143.71138098175,0.0364295621911707,0.032964435045663,1913.1,-3880.20728650725,1
"C27H38O7",473.2544306,27,38,7,0,0,0,0,0,"CHO","Lignin",474.261707,0.098157547,2,0.1,0.234042553,9,2,2,85.63333333,472.7259904,0.27400957,-0.888888889,0.259259259,1.407407407,0,0,NA,"Other","Lignin","Other",85.6333333333333,-149.650410869643,0.029451145159294,0.0267944324309081,2312.1,-4040.56109348036,1
"C27H38O8",489.2492677,27,38,8,0,0,0,0,0,"CHO","Lignin",490.2565442,0.25296342,2,0.052631579,0.217391304,9,1,1,83.52222222,488.7029676,0.29703239,-0.814814815,0.296296296,1.407407407,0,0,NA,"Lignin","Lignin","Other",83.5222222222222,-148.801978028516,0.0303657783982102,0.0276084207074574,2255.1,-4017.65340676992,2
"C27H38O9",505.2443315,27,38,9,0,0,0,0,0,"CHO","Lignin",506.251608,-0.049648891,-1,0,0.2,9,0,0,81.41111111,504.6801712,0.319828848,-0.740740741,0.333333333,1.407407407,0,0,NA,"Lignin","Lignin","Other",81.4111111111111,-147.953545187388,0.031305926619159,0.028443437336833,2198.1,-3994.74572005947,2
"C27H39O11P",569.2157305,27,39,11,0,0,0,1,0,"CHOP","Lignin",570.223007,-0.014640761,-1,0,0.12195122,9,-2,-3,83.52222222,568.5801391,0.419860883,-0.814814815,0.407407407,1.444444444,0,0.037037037,0,"Lignin","Lignin","Lipid",83.5222222222222,-151.761521980754,0.0303657783982102,0.0272607470948566,2255.1,-4097.56109348036,1
"C27H39O13P",601.2058462,27,39,13,0,0,0,1,0,"CHOP","Lignin",602.2131226,-0.489499614,-1,0,0.076923077,9,-4,-5,79.3,600.5345343,0.465465653,-0.666666667,0.481481481,1.444444444,0,0.037037037,0,"Lignin","Lignin","Lipid",79.3,-150.064656298499,0.0322726725893224,0.0289342491330928,2141.1,-4051.74572005947,1
"C27H39O3S2P",505.2000746,27,39,3,0,0,2,1,0,"CHOSP","UnsatHC",506.207351,0.932350427,-1,0.142857143,0.2,9,6,3,96.18888889,504.6359637,0.364036338,-1.259259259,0.111111111,1.444444444,0,0.037037037,0,"Unsat Hydrocarbon","Unsat Hydrocarbon","Lipid",96.1888888888889,-159.811662979758,0.025226659431219,0.0224165000652708,2597.1,-4314.91490045348,2
"C27H39O9P",537.2261348,27,39,9,0,0,0,1,0,"CHOP","Lignin",538.2334112,-0.449351869,-1,0,0.162790698,9,0,-1,87.74444444,536.6262632,0.373736751,-0.962962963,0.333333333,1.444444444,0,0.037037037,0,"Lignin","Lignin","Lipid",87.7444444444444,-153.458387663009,0.028561002119528,0.0256700484520086,2369.1,-4143.37646690125,1
"C27H40O10S2",587.1987645,27,40,10,0,0,2,0,0,"CHOS","Lignin",588.206041,0.421478848,-1,0,0.05,8,-2,-4,77.18888889,586.5430931,0.456906885,-0.592592593,0.37037037,1.481481481,0,0,NA,"Protein","Lignin","Other",77.1888888888889,-149.216223457371,0.0332671612201138,0.0298040985229898,2084.1,-4028.83803334903,1
"C27H40O11",539.2496267,27,40,11,0,0,0,0,0,"CHO","Lignin",540.2569032,0.294256302,-1,0,0.11627907,8,-3,-3,79.3,538.6474957,0.352504264,-0.666666667,0.407407407,1.481481481,0,0,NA,"Protein","Lignin","Other",79.3,-147.10511234626,0.0322726725893224,0.0293003078433844,2141.1,-3971.83803334903,2
"C27H40O12",555.244468,27,40,12,0,0,0,0,0,"CHO","Lignin",556.2517445,0.417581151,-1,0,0.095238095,8,-4,-4,77.18888889,554.6244771,0.375522931,-0.592592593,0.444444444,1.481481481,0,0,NA,"Protein","Lignin","Other",77.1888888888889,-146.256679505133,0.0332671612201138,0.0301799015353065,2084.1,-3948.93034663858,2
"C27H40O13",571.2395823,27,40,13,0,0,0,0,0,"CHO","Lignin",572.2468587,0.057018744,-1,0,0.073170732,8,-5,-5,75.07777778,570.6017311,0.398268945,-0.518518519,0.481481481,1.481481481,0,0,NA,"Protein","Lignin","Other",75.0777777777778,-145.408246664005,0.0342906040904541,0.0310831344463836,2027.1,-3926.02265992814,2
"C27H40O8",491.2650776,27,40,8,0,0,0,0,0,"CHO","Lignin",492.2723541,-0.072720559,2,0,0.173913043,8,0,0,85.63333333,490.7165266,0.283473382,-0.888888889,0.296296296,1.481481481,0,0,NA,"Other","Lignin","Other",85.6333333333333,-149.650410869643,0.029451145159294,0.0267944324309081,2312.1,-4040.56109348036,1
"C27H40O9",507.2598181,27,40,9,0,0,0,0,0,"CHO","Lignin",508.2670945,0.272193592,-1,0,0.155555556,8,-1,-1,83.52222222,506.6934072,0.306592776,-0.814814815,0.333333333,1.481481481,0,0,NA,"Protein","Lignin","Other",83.5222222222222,-148.801978028516,0.0303657783982102,0.0276084207074574,2255.1,-4017.65340676992,2
"C27H41O10P",555.2365023,27,41,10,0,0,0,1,0,"CHOP","Protein",556.2437788,-0.08044765,-1,0,0.095238095,8,-2,-3,87.74444444,554.6165203,0.38347971,-0.962962963,0.37037037,1.518518519,0,0.037037037,0,"Protein","Protein","Lipid",87.7444444444444,-153.458387663009,0.028561002119528,0.0256700484520086,2369.1,-4143.37646690125,2
"C27H41O11P",571.2316576,27,41,11,0,0,0,1,0,"CHOP","Protein",572.238934,-0.49866646,-1,0,0.073170732,8,-3,-4,85.63333333,570.5938152,0.406184813,-0.888888889,0.407407407,1.518518519,0,0.037037037,0,"Protein","Protein","Lipid",85.6333333333333,-152.609954821882,0.029451145159294,0.0264554362570754,2312.1,-4120.46878019081,1
"C27H41O12P",587.2265632,27,41,12,0,0,0,1,0,"CHOP","Protein",588.2338396,-0.469767136,-1,0,0.05,8,-4,-5,83.52222222,586.5708607,0.429139269,-0.814814815,0.444444444,1.518518519,0,0.037037037,0,"Protein","Protein","Lipid",83.5222222222222,-151.761521980754,0.0303657783982102,0.0272607470948566,2255.1,-4097.56109348036,1
"C27H41O13P",603.2213711,27,41,13,0,0,0,1,0,"CHOP","Protein",604.2286476,-0.280840177,-1,0,0.025641026,8,-5,-6,81.41111111,602.5478088,0.452191234,-0.740740741,0.481481481,1.518518519,0,0.037037037,0,"Protein","Protein","Lipid",81.4111111111111,-150.913089139627,0.031305926619159,0.0280867487892674,2198.1,-4074.65340676992,1
"C27H41O7P",507.251798,27,41,7,0,0,0,1,0,"CHOP","Lipid",508.2590744,-0.165776171,-1,0,0.155555556,8,1,0,94.07777778,506.6853961,0.314603918,-1.185185185,0.259259259,1.518518519,0,0.037037037,0,"Other","Lipid","Lipid",94.0777777777778,-156.003686186392,0.0260280577674057,0.0234262944718715,2540.1,-4212.09952703259,1
"C27H41O8P",523.2468227,27,41,8,0,0,0,1,0,"CHOP","Lipid",524.2540991,-0.370660577,-1,0,0.136363636,8,0,-1,91.96666667,522.6625606,0.33743942,-1.111111111,0.296296296,1.518518519,0,0.037037037,0,"Other","Lipid","Lipid",91.9666666666667,-155.155253345265,0.0268503547459393,0.0241561560146096,2483.1,-4189.19184032214,1
"C27H41O8S2P",587.1906157,27,41,8,0,0,2,1,0,"CHOSP","Lipid",588.1978922,0.261830559,-1,0,0.05,8,0,-3,87.74444444,586.5349534,0.465046579,-0.962962963,0.296296296,1.518518519,0,0.037037037,0,"Other","Lipid","Lipid",87.7444444444444,-156.417931615248,0.028561002119528,0.0253428592418386,2369.1,-4223.2841536117,2
"C27H41O9P",539.2416063,27,41,9,0,0,0,1,0,"CHOP","Protein",540.2488828,-0.117239698,-1,0,0.11627907,8,-1,-2,89.85555556,538.6394843,0.360515698,-1.037037037,0.333333333,1.518518519,0,0.037037037,0,"Protein","Protein","Lipid",89.8555555555556,-154.306820504137,0.0276943786501421,0.0249038533827859,2426.1,-4166.2841536117,1
"C27H42O10",525.270299,27,42,10,0,0,0,0,0,"CHO","Protein",526.2775755,0.421957512,-1,0,0.090909091,7,-3,-3,83.52222222,524.6837775,0.316222473,-0.814814815,0.37037037,1.555555556,0,0,NA,"Protein","Protein","Other",83.5222222222222,-148.801978028516,0.0303657783982102,0.0276084207074574,2255.1,-4017.65340676992,2
"C27H42O11",541.2652897,27,42,11,0,0,0,0,0,"CHO","Protein",542.2725662,0.269258832,-1,0,0.069767442,7,-4,-4,81.41111111,540.6609081,0.339091945,-0.740740741,0.407407407,1.555555556,0,0,NA,"Protein","Protein","Other",81.4111111111111,-147.953545187388,0.031305926619159,0.028443437336833,2198.1,-3994.74572005947,2
"C27H42O9",509.2755137,27,42,9,0,0,0,0,0,"CHO","Protein",510.2827901,0.181854336,-1,0,0.111111111,7,-2,-2,85.63333333,508.7068521,0.293147905,-0.888888889,0.333333333,1.555555556,0,0,NA,"Protein","Protein","Other",85.6333333333333,-149.650410869643,0.029451145159294,0.0267944324309081,2312.1,-4040.56109348036,2
"C27H43O10P",557.2522397,27,43,10,0,0,0,1,0,"CHOP","Protein",558.2595162,-0.236540325,-1,0,0.047619048,7,-3,-4,89.85555556,556.6300069,0.369993134,-1.037037037,0.37037037,1.592592593,0,0.037037037,0,"Protein","Protein","Lipid",89.8555555555556,-154.306820504137,0.0276943786501421,0.0249038533827859,2426.1,-4166.2841536117,1
"C27H43O11P",573.247282,27,43,11,0,0,0,1,0,"CHOP","Protein",574.2545584,-0.452259527,-1,0,0.024390244,7,-4,-5,87.74444444,572.6071889,0.392811058,-0.962962963,0.407407407,1.592592593,0,0.037037037,0,"Protein","Protein","Lipid",87.7444444444444,-153.458387663009,0.028561002119528,0.0256700484520086,2369.1,-4143.37646690125,1
"C27H43O7P",509.2675212,27,43,7,0,0,0,1,0,"CHOP","Lipid",510.2747977,-0.308586365,-1,0,0.111111111,7,0,-1,96.18888889,508.6988686,0.301131422,-1.259259259,0.259259259,1.592592593,0,0.037037037,0,"Lipid","Lipid","Lipid",96.1888888888889,-156.85211902752,0.0252266594312191,0.0227136380839842,2597.1,-4235.00721374303,1
"C27H43O7S2P",573.2113437,27,43,7,0,0,2,1,0,"CHOSP","Lipid",574.2186202,0.281177641,-1,0,0.024390244,7,0,-3,91.96666667,572.5712908,0.428709207,-1.111111111,0.259259259,1.592592593,0,0.037037037,0,"Lipid","Lipid","Lipid",91.9666666666667,-158.114797297503,0.0268503547459393,0.0238445350393359,2483.1,-4269.09952703259,2
"C27H43O9P",541.2573331,27,43,9,0,0,0,1,0,"CHOP","Protein",542.2646095,-0.258280093,-1,0,0.069767442,7,-2,-3,91.96666667,540.6529603,0.347039695,-1.111111111,0.333333333,1.592592593,0,0.037037037,0,"Protein","Protein","Lipid",91.9666666666667,-155.155253345265,0.0268503547459393,0.0241561560146095,2483.1,-4189.19184032214,1
"C27H45O6S2P",559.2320564,27,45,6,0,0,2,1,0,"CHOSP","Lipid",560.2393328,0.328826045,-1,0,0,6,0,-3,96.18888889,558.6076129,0.392387131,-1.259259259,0.222222222,1.666666667,0,0.037037037,0,"Lipid","Lipid","Lipid",96.1888888888889,-159.811662979758,0.025226659431219,0.0224165000652708,2597.1,-4314.91490045348,2
"C27H45O7P",511.2832088,27,45,7,0,0,0,1,0,"CHOP","Lipid",512.2904852,-0.380479053,-1,0,0.066666667,6,-1,-2,98.3,510.7123054,0.28769464,-1.333333333,0.259259259,1.666666667,0,0.037037037,0,"Lipid","Lipid","Lipid",98.3,-157.700551868647,0.0244453730273356,0.0220175855678008,2654.1,-4257.91490045348,1
"C27H45O8P",527.2779409,27,45,8,0,0,0,1,0,"CHOP","Lipid",528.2852174,-0.02356376,-1,0,0.045454545,6,-2,-3,96.18888889,526.6891777,0.310822346,-1.259259259,0.296296296,1.666666667,0,0.037037037,0,"Lipid","Lipid","Lipid",96.1888888888889,-156.85211902752,0.025226659431219,0.0227136380839842,2597.1,-4235.00721374303,1
"C27H45O9P",543.2731139,27,45,9,0,0,0,1,0,"CHOP","Protein",544.2803903,-0.497507164,-1,0,0.023255814,6,-3,-4,94.07777778,542.6664903,0.333509742,-1.185185185,0.333333333,1.666666667,0,0.037037037,0,"Protein","Protein","Lipid",94.0777777777778,-156.003686186392,0.0260280577674057,0.0234262944718714,2540.1,-4212.09952703259,1
"C27H47O14N4P",681.275362,27,47,14,4,0,0,1,0,"CHONP","Protein",682.2826385,0.00034299,-1,0,0,7,-7,-12,72.96666667,680.5146439,0.485356107,-0.444444444,0.518518519,1.740740741,0.148148148,0.037037037,4,"Protein","Protein","Protein",72.9666666666667,-141.600269870639,0.035344284370967,0.0324120752051136,1970.1,-3823.20728650725,1
"C27H47O15S2P",705.2021505,27,47,15,0,0,2,1,0,"CHOSP","AminoSugar",706.209427,-0.040009315,-1,0,0,5,-10,-13,79.3,704.4147155,0.585284503,-0.666666667,0.555555556,1.740740741,0,0.037037037,0,"Amino Sugar","Amino Sugar","Lipid",79.3,-153.024200250738,0.0322726725893224,0.0285722081781829,2141.1,-4131.65340676992,1
"C27H48O18N2S",719.2552713,27,48,18,2,0,1,0,0,"CHONS","AminoSugar",720.2625478,-0.367042217,-1,0,0,5,-13,-16,64.52222222,718.4521445,0.547855523,-0.148148148,0.666666667,1.777777778,0.074074074,0,NA,"Amino Sugar","Amino Sugar","Other",64.5222222222222,-139.686310482248,0.0424123128206302,0.0361346596865911,1742.1,-3771.53038302069,1
"C27H48O8S",531.2996826,27,48,8,0,0,1,0,0,"CHOS","Lipid",532.3069591,0.056568159,-1,0,0,4,-4,-5,91.96666667,530.7064287,0.293571343,-1.111111111,0.296296296,1.777777778,0,0,NA,"Lipid","Lipid","Other",91.9666666666667,-153.675481369145,0.0268503547459393,0.0243131658404229,2483.1,-4149.23799696692,1
"C27H52O15N2S",675.3012504,27,52,15,2,0,1,0,0,"CHONS","AminoSugar",676.3085269,0.46251126,-1,0,0,3,-12,-15,75.07777778,674.547203,0.452796975,-0.518518519,0.555555556,1.925925926,0.074074074,0,NA,"Other","Amino Sugar","Other",75.0777777777778,-143.928474687886,0.0342906040904541,0.0312777592662648,2027.1,-3886.06881657292,1
"C27H55O11S2P",649.2848675,27,55,11,0,0,2,1,0,"CHOSP","Protein",650.2921439,0.302250531,-1,0,0,1,-10,-13,96.18888889,648.5598702,0.440129803,-1.259259259,0.407407407,2.037037037,0,0.037037037,0,"Other","Protein","Lipid",96.1888888888889,-159.811662979758,0.025226659431219,0.0224165000652708,2597.1,-4314.91490045348,2
"C28H17O5N2SP",523.0522084,28,17,5,2,0,1,1,0,"CHONSP","ConHC",524.0594848,0.179405727,-1,0.684210526,0.720930233,22,17,13,64.37142857,522.4681636,0.531836388,-0.142857143,0.178571429,0.607142857,0.071428571,0.035714286,2,"Cond Hydrocarbon","Cond Hydrocarbon","Phytochemical",64.3714285714286,-142.532403089545,0.0409132984975143,0.0340770167149269,1802.4,-3990.90728650725,1
"C28H18O17",625.0468815,28,18,17,0,0,0,0,0,"CHO","ConHC",626.054158,0.38521386,-1,0.272727273,0.58974359,20,3,3,44.01428571,624.3489486,0.65105141,0.571428571,0.607142857,0.642857143,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other",44.0142857142857,-132.924163430271,0.0437790333930315,0.0381262356853152,1232.4,-3721.87657604758,2
"C28H19O8N2SP",573.0526008,28,19,8,2,0,1,1,0,"CHONSP","ConHC",574.0598773,0.166376587,-1,0.5625,0.65,21,13,9,60.3,572.4127252,0.587274833,0,0.285714286,0.678571429,0.071428571,0.035714286,2,"Cond Hydrocarbon","Cond Hydrocarbon","Phytochemical",60.3,-140.896139753084,0.0413201023358734,0.0347883840901473,1688.4,-3945.09191308636,1
"C28H20O16",611.0674699,28,20,16,0,0,0,0,0,"CHO","ConHC",612.0747464,0.634303207,-1,0.25,0.55,19,3,3,48.08571429,610.3851465,0.614853508,0.428571429,0.571428571,0.714285714,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other",48.0857142857143,-134.560426766731,0.0425096858961356,0.0373142061188102,1346.4,-3767.69194946847,2
"C28H20O17",627.0626552,28,20,17,0,0,0,0,0,"CHO","ConHC",628.0699316,0.187196335,-1,0.181818182,0.538461538,19,2,2,46.05,626.3624714,0.637528584,0.5,0.607142857,0.714285714,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other",46.05,-133.742295098501,0.0431357214166757,0.0377177170501047,1289.4,-3744.78426275802,1
"C28H20O18",643.0574813,28,20,18,0,0,0,0,0,"CHO","ConHC",644.0647578,0.319978104,-1,0.1,0.526315789,19,1,1,44.01428571,642.3394376,0.660562442,0.571428571,0.642857143,0.714285714,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other",44.0142857142857,-132.924163430271,0.0437790333930315,0.0381262356853152,1232.4,-3721.87657604758,2
"C28H22O14",581.0939403,28,22,14,0,0,0,0,0,"CHO","ConHC",582.1012168,-0.448985209,-1,0.285714286,0.523809524,18,4,4,54.19285714,580.4450856,0.554914381,0.214285714,0.5,0.785714286,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other",54.1928571428571,-137.014821771422,0.0418508514723604,0.0361356783308671,1517.4,-3836.4150095998,1
"C28H22O15",597.0884232,28,22,15,0,0,0,0,0,"CHO","ConHC",598.0956996,0.284900867,-1,0.230769231,0.512195122,18,3,3,52.15714286,596.4217089,0.578291095,0.285714286,0.535714286,0.785714286,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other",52.1571428571429,-136.196690103191,0.0420004090614807,0.0365230355957839,1460.4,-3813.50732288936,2
